Gender,Age,Height,Weight,BMI,BMIcase
Female,23,174.3941343,81.17649345,26.69110417,over weight
Female,59,178.1387212,91.56057212,28.85305721,over weight
Female,39,157.3756507,54.5665123,22.03185773,normal
Female,28,162.6403368,79.70153856,30.13076617,obese
Female,20,160.3011728,74.32062567,28.92250853,over weight
Male,50,172.2214906,67.88335583,22.88698664,normal
Female,51,173.6716564,83.0716516,27.54196693,over weight
Female,47,154.1689397,65.58377627,27.59323683,over weight
Female,64,174.3820481,87.84473956,28.88764985,over weight
Male,30,179.535057,62.42406746,19.3666068,normal
Male,44,171.2907895,61.3535851,20.91086138,normal
Female,49,182.8150105,102.2319594,30.58883811,severe obese
Male,36,171.5652258,57.07238327,19.38953866,normal
Female,52,169.4523715,80.37810338,27.9925493,over weight
Female,23,155.3046961,69.58215202,28.84886158,over weight
Female,58,179.2633826,74.78894786,23.27310074,normal
Female,54,157.5064068,73.0451717,29.44388184,over weight
Male,57,185.5149975,63.19073123,18.36095775,mild thinness
Male,56,174.8960328,52.66633354,17.21762197,mild thinness
Male,37,197.72625,70.21870522,17.96073718,mild thinness
Female,59,158.9609491,51.98514292,20.5730342,normal
Male,56,183.2217744,82.39623461,24.54444386,normal
Female,30,164.1964425,66.28045879,24.58430974,normal
Male,46,186.232374,71.03304026,20.48094749,normal
Female,32,174.1799537,60.95164469,20.09042331,normal
Male,46,174.8921972,77.89369896,25.46604254,over weight
Female,47,147.7963618,66.97622175,30.66148306,obese
Female,52,154.6599532,73.19010742,30.59825332,obese
Female,39,172.9748523,94.60115797,31.61771756,severe obese
Female,52,151.3742763,75.98582076,33.1610596,obese
Male,48,170.7009521,86.76520612,29.77650465,over weight
Female,60,166.978707,75.38559105,27.03747661,over weight
Male,33,182.8882652,64.47413266,19.27586285,normal
Male,31,180.7525247,87.0202555,26.63493308,over weight
Male,34,197.2590162,90.44973965,23.24521651,normal
Male,22,173.9967586,50.03810947,16.52793427,moderate thinness
Female,28,173.2605433,74.38485418,24.77907968,normal
Male,19,181.8178418,84.81969904,25.65805493,over weight
Female,29,157.9322079,76.23591285,30.56456303,severe obese
Male,21,170.447412,95.12033476,32.7410458,obese
Male,24,195.7287781,64.58264664,16.85801629,moderate thinness
Female,31,179.0245072,106.5853108,33.25618154,severe obese
Male,56,195.8556061,63.18071975,16.47071888,moderate thinness
Male,38,189.5655494,52.0123864,14.47397948,sever thinness
Female,60,175.2358942,106.7009237,34.74737818,severe obese
Male,38,178.4828512,82.1263141,25.7803816,over weight
Male,44,184.9929173,104.442443,30.51875547,obese
Female,24,176.5143255,54.17869653,17.38876095,mild thinness
Female,59,170.7454453,93.40714286,32.03921251,obese
Male,27,189.8412482,69.11617244,19.1777882,normal
Female,27,177.9261238,67.15775654,21.21371572,normal
Male,28,172.0567031,98.18743784,33.1674997,obese
Female,55,148.3242375,54.85883283,24.93574306,normal
Male,29,181.0460847,76.29042545,23.27511109,normal
Female,26,181.1626732,92.81304623,28.27949087,severe obese
Male,47,182.894699,77.45158808,23.15410992,normal
Male,27,181.1207834,62.99020961,19.20155841,normal
Male,21,171.2025731,57.01892758,19.45353225,normal
Female,39,179.7342445,98.79103828,30.58129618,severe obese
Female,55,155.0789068,78.49865571,32.64049659,obese
Female,31,152.0712784,71.11394846,30.75108184,obese
Male,45,174.1137911,92.82536984,30.61965865,obese
Male,19,174.8168687,69.31608166,22.68126802,normal
Female,39,173.1030924,102.1946291,34.10502867,severe obese
Female,53,169.7412153,76.64580337,26.60196796,over weight
Male,64,192.2785621,72.83250503,19.69987707,normal
Female,65,163.5415845,77.5925357,29.01105633,over weight
Male,62,173.6287973,81.76218053,27.12120312,over weight
Female,56,179.0319529,57.63504264,17.98148358,mild thinness
Female,40,178.2906761,95.34057613,29.99304147,severe obese
Male,50,182.9987681,64.79164463,19.34740271,normal
Female,44,179.2983688,81.2808251,25.28339714,over weight
Female,38,151.3829977,60.34034432,26.3301651,over weight
Male,63,183.8255872,98.24402706,29.07329348,over weight
Male,52,196.825235,106.0955197,27.38643404,over weight
Male,46,191.6482518,52.65347804,14.33564836,sever thinness
Male,41,184.427327,79.94706856,23.50455322,normal
Male,43,180.4769749,71.62612188,21.99013177,normal
Female,41,174.4087498,98.57867989,32.40756941,severe obese
Female,47,173.3771972,74.85673186,24.90272696,normal
Male,20,173.1154217,97.03779667,32.37944578,obese
Female,26,165.8332335,52.40917556,19.05742373,normal
Female,37,177.3162414,75.22758873,23.92655144,normal
Male,19,175.4277821,90.82537406,29.51280237,over weight
Male,21,192.0712129,65.97479765,17.88354077,mild thinness
Male,63,171.0268999,88.49829144,30.25561874,obese
Female,41,157.4385849,64.98037256,26.21560241,over weight
Female,21,177.8424894,109.8859667,34.74330873,severe obese
Female,63,176.3517175,90.13041589,28.98090796,severe obese
Female,18,139.5833372,60.51666128,31.06045442,obese
Female,25,172.9969865,65.67391687,21.94400243,normal
Male,25,177.62757,71.34045274,22.61075749,normal
Female,63,178.2849155,87.89570814,27.6527591,over weight
Female,61,165.0846464,81.75048395,29.9969407,over weight
Female,51,144.8277479,71.0920222,33.89356981,obese
Female,29,158.7383136,85.56025807,33.95537738,severe obese
Female,38,181.3392245,50.36501426,15.31600336,sever thinness
Female,35,161.62516,51.06698116,19.54889661,normal
Female,53,163.0857172,57.5184126,21.6259421,normal
Male,36,195.3456463,66.98845356,17.55466229,mild thinness
Male,37,174.3233776,99.01768365,32.58378253,obese
Female,57,178.0148717,87.18138247,27.51130427,over weight
Female,21,173.4207687,68.02338502,22.61809509,normal
Male,32,184.0630029,69.11384443,20.40008819,normal
Female,27,175.7676304,90.93062513,29.43285434,severe obese
Female,64,141.7685663,55.79646297,27.76174588,over weight
Female,61,173.1447862,93.95213048,31.33919207,obese
Male,49,190.2281934,59.71328129,16.50141437,moderate thinness
Male,65,182.3906557,109.1981351,32.82540191,severe obese
Female,42,179.9849176,95.40444157,29.4507505,severe obese
Male,47,185.051699,65.28206521,19.06372354,normal
Male,32,186.1656131,92.68913891,26.74421888,over weight
Male,49,186.0998656,54.8622737,15.84096678,sever thinness
Female,30,168.9098655,95.12996308,33.34320143,obese
Male,54,196.6668506,64.26878906,16.61643262,moderate thinness
Female,37,157.4479636,63.96808781,25.80413307,over weight
Female,25,139.2807932,53.31449576,27.48291807,over weight
Female,47,142.6632594,60.87714847,29.91093696,over weight
Female,32,179.3661822,107.5186476,33.41970904,severe obese
Male,46,192.7684362,89.80141489,24.16636502,normal
Female,21,165.6532386,92.06528504,33.5502716,obese
Male,21,197.4198677,80.94701255,20.76916861,normal
Male,28,173.8705973,98.00177727,32.41765973,obese
Male,19,176.7671531,85.96476079,27.51169348,over weight
Male,47,196.7438597,68.55686294,17.71122345,mild thinness
Female,49,146.0678923,63.37244899,29.70236053,over weight
Male,35,175.817378,58.22056554,18.83444476,normal
Female,65,170.6737189,88.69849134,30.4496938,obese
Female,24,169.7078285,97.14786833,33.73102377,severe obese
Female,54,166.7034026,91.4314966,32.90083348,obese
Male,60,186.1528334,60.48488691,17.45450637,mild thinness
Male,42,183.2898551,88.73928562,26.41429796,over weight
Male,31,188.3753692,103.3965012,29.13785716,over weight
Male,29,191.7046849,59.92742346,16.30647741,moderate thinness
Male,62,195.213212,93.28870859,24.47995789,normal
Male,45,184.6821493,90.44645011,26.51805616,over weight
Male,57,170.5786134,97.11680829,33.37684191,obese
Male,43,191.2174102,107.9654817,29.52773011,over weight
Female,38,172.321484,79.18467881,26.66627217,over weight
Female,22,148.300598,66.58998741,30.27771719,obese
Female,62,151.3293836,51.27446711,22.39002762,normal
Female,37,176.7892593,99.30539953,31.77321127,severe obese
Female,48,181.9981482,106.2720508,32.08374998,severe obese
Female,24,178.7180487,53.17615871,16.64869258,moderate thinness
Male,58,185.4445711,60.02698974,17.45493826,mild thinness
Male,21,176.1971808,53.53996693,17.24567463,mild thinness
Female,40,162.9294432,51.01979711,19.21938916,normal
Male,60,188.8425339,52.26809839,14.65672913,sever thinness
Female,26,177.1477427,73.25128447,23.34231894,normal
Male,18,192.9137748,107.6577594,28.92802997,over weight
Male,48,193.9120016,96.70853241,25.71907912,over weight
Male,32,180.5092615,79.53495224,24.40950912,normal
Female,58,149.8824623,60.69251365,27.01677379,over weight
Male,46,171.7972517,71.3798835,24.18485071,normal
Male,59,181.8132593,78.35244349,23.70289759,normal
Male,19,191.4754522,81.02834689,22.1009413,normal
Female,36,171.5230323,90.47466872,30.75261917,obese
Female,31,174.815048,103.2858079,33.79737911,obese
Male,32,192.0481886,87.17778279,23.63662086,normal
Female,51,168.2561982,55.53049789,19.61505021,normal
Male,52,172.8473286,98.41527305,32.94102874,obese
Male,47,191.6918934,68.5486675,18.65483976,normal
Male,59,171.4339011,100.7571056,34.28327224,obese
Male,64,195.4972701,54.94310561,14.37579296,sever thinness
Male,23,178.2417908,104.9050703,33.02002558,obese
Female,29,182.3410312,108.4142792,32.6075128,severe obese
Male,52,182.2237323,97.51798382,29.36803156,over weight
Male,26,182.6248103,74.07649734,22.21063029,normal
Male,21,171.1884528,50.44085309,17.21208529,mild thinness
Female,28,163.6303446,53.52776251,19.99177706,normal
Male,46,176.3492748,83.95673848,26.99654598,over weight
Female,23,172.146108,75.96863864,25.63538989,over weight
Male,42,189.1843537,81.9336395,22.89242581,normal
Male,40,179.322127,74.47856558,23.16133246,normal
Male,37,188.4798857,100.511583,28.29346214,over weight
Female,45,162.5819865,91.38850187,34.57376748,severe obese
Male,28,179.4204789,108.2334053,33.6215166,severe obese
Male,26,188.2047186,87.60646554,24.73290581,normal
Female,56,143.6356618,56.21854997,27.24928306,over weight
Female,50,167.2537689,88.59724723,31.67148322,obese
Male,41,193.2082401,84.20564174,22.55744468,normal
Male,35,192.9802843,87.80859057,23.57822579,normal
Male,60,192.6589392,51.19325294,13.79222702,sever thinness
Male,41,194.2514689,63.9824865,16.95635462,moderate thinness
Female,27,177.1273691,81.83883082,26.0848337,severe obese
Female,27,179.0061941,76.50838188,23.87662281,normal
Female,57,147.6764951,75.42143487,34.58374637,severe obese
Female,64,172.299403,83.75552393,28.21278209,over weight
Female,21,169.9502022,74.12381781,25.66341275,over weight
Male,34,197.3779111,102.5507388,26.32338261,over weight
Female,32,155.8630049,73.76619848,30.36486212,severe obese
Female,50,158.3357548,73.29010013,29.233938,over weight
Female,36,177.833775,103.0307606,32.57904955,severe obese
Female,47,146.8681756,52.25453255,24.22526668,normal
Male,49,185.8545987,83.22815966,24.09481902,normal
Female,22,180.3114895,100.2849805,30.84530668,obese
Female,65,176.4264904,76.63788148,24.621579,severe obese
Female,56,162.8064698,88.45761293,33.37274242,obese
Female,32,165.6013604,87.1447448,31.7770372,obese
Male,54,189.3008554,56.42236827,15.74512665,sever thinness
Male,46,194.8675442,89.0936171,23.46213703,normal
Male,21,174.9167949,98.84062576,32.30520225,obese
Female,61,181.8804122,108.6345583,32.83947031,obese
Female,22,170.3815455,97.59458949,33.61867828,severe obese
Male,46,170.1859159,51.63651776,17.828291,mild thinness
Male,28,187.3164532,86.87162407,24.75860032,normal
Female,27,153.6360199,80.90897063,34.27761374,obese
Male,41,186.7898613,55.79232075,15.99071296,sever thinness
Male,44,179.7874599,95.98967457,29.69653142,over weight
Female,47,168.6085433,62.22634298,21.8884559,normal
Female,28,176.8208062,94.7143457,30.29347053,obese
Female,42,148.8566506,67.82015451,30.60710751,obese
Male,26,177.4434574,103.6922208,32.93261325,obese
Male,18,181.4706716,101.0804676,30.69406083,obese
Female,47,170.8780727,86.1786431,29.51392557,over weight
Female,61,172.2144393,56.18900626,18.94576855,normal
Male,42,172.844931,96.2647721,32.22211859,obese
Female,23,142.1038254,61.40725293,30.40941961,obese
Female,52,161.6302963,84.36213791,32.29252756,obese
Male,34,196.4801116,89.55234543,23.19742464,normal
Female,51,147.2167322,54.61260538,25.19872395,over weight
Male,51,190.3221478,95.51616234,26.36927593,over weight
Female,29,174.0200528,82.26917683,27.16680464,severe obese
Male,37,182.3291972,108.3794216,32.60126029,obese
Male,29,171.5215473,89.11265657,30.2901915,obese
Male,25,187.709206,80.4683185,22.83777453,normal
Female,22,180.4561566,94.44104727,29.00129479,severe obese
Female,35,181.0903969,55.65403042,16.97093538,moderate thinness
Female,63,146.9376529,62.22562048,28.82060139,over weight
Female,45,168.1562902,85.08304796,30.08962699,severe obese
Female,26,143.5602245,70.85680061,34.3805865,obese
Female,62,165.5473738,63.11614953,23.03010432,normal
Male,22,170.8847685,84.23531631,28.84612639,over weight
Female,23,180.0836701,98.12055637,30.25598779,severe obese
Male,50,189.6788257,57.41616889,15.95866309,sever thinness
Female,49,148.6321832,53.80774574,24.3567357,normal
Male,21,196.9805923,93.51631257,24.10130151,normal
Male,27,191.8530188,82.33122855,22.36800863,normal
Male,43,188.2445264,92.13808435,26.00126421,over weight
Male,55,173.0972392,73.13944602,24.41020261,normal
Female,21,171.0078518,88.35040057,30.21178741,obese
Female,42,170.1845371,75.38334152,26.02766384,over weight
Female,52,156.5944453,73.32099062,29.90030502,over weight
Female,42,182.926529,105.0074346,31.38099147,severe obese
Male,19,175.3413601,54.28615888,17.65714044,mild thinness
Male,30,197.1216918,89.7830401,23.10603736,normal
Female,20,182.9867108,107.9389014,32.23583262,severe obese
Female,63,181.2838767,98.69974158,30.03292668,obese
Male,53,172.2479894,66.09538363,22.27731293,normal
Female,39,150.8872836,58.5814562,25.73089443,over weight
Male,61,177.0585392,108.204672,34.51534821,severe obese
Female,46,176.8531254,109.2214273,34.92065403,severe obese
Male,21,191.3208374,108.6847149,29.69230578,severe obese
Female,59,176.388195,61.18626912,19.66595044,normal
Male,26,184.3250031,90.72532392,26.70299826,over weight
Male,56,173.2703407,65.93628545,21.96220892,normal
Female,46,152.8152978,66.05827883,28.28743634,over weight
Female,37,139.3735613,66.45127625,34.20916955,obese
Male,33,189.754936,103.3157916,28.69330296,over weight
Male,62,170.7414449,61.95487705,21.25189173,normal
Male,20,189.0883539,62.44763963,17.46571887,mild thinness
Female,64,181.9063374,97.91173611,29.58959984,over weight
Female,39,172.7772617,93.81304071,31.42606754,severe obese
Female,62,179.1212791,108.6351564,33.85914832,obese
Female,49,172.1945833,72.41218219,24.42151847,normal
Female,51,177.621275,101.0660644,32.034311,severe obese
Male,44,172.3688788,69.34537217,23.33994187,normal
Male,33,177.2363582,83.18310463,26.48070177,over weight
Female,50,177.2483084,59.75470283,19.01988526,normal
Male,43,193.0526581,69.47517653,18.6413812,normal
Female,58,141.6336024,60.91257571,30.36507523,obese
Male,27,171.1308227,61.5192167,21.00653009,normal
Female,27,182.2710514,80.44677479,24.21437365,normal
Male,61,182.3351077,104.7141126,31.4966686,obese
Male,41,192.3591566,74.67398031,20.18104135,normal
Female,46,162.5071371,72.53182663,27.46526134,over weight
Male,28,187.1924318,82.09397488,23.42797282,normal
Female,36,157.0934519,66.89524379,27.10685141,over weight
Male,61,184.9672433,72.6213693,21.22632381,normal
Female,59,176.8296607,54.12631029,17.31004495,mild thinness
Male,32,192.531991,73.09180286,19.71800035,normal
Male,65,179.7830369,70.62082344,21.84919057,normal
Male,33,184.9255487,92.63263494,27.08757869,over weight
Female,33,144.360033,51.71294187,24.81448691,normal
Female,41,178.043605,108.3791336,34.18951312,severe obese
Male,24,192.443553,83.70953789,22.60311067,normal
Female,42,168.5671479,84.00013323,29.56201939,over weight
Female,19,175.3845448,64.4061069,20.93844419,normal
Male,21,188.7175473,84.05473017,23.60139053,normal
Male,37,181.7700846,74.28698272,22.48370615,normal
Male,45,179.2042629,83.24994594,25.92312103,over weight
Female,42,180.8167895,101.1534561,30.9387824,severe obese
Male,60,189.0678925,98.9763702,27.68827861,over weight
Male,63,170.6808938,53.20879131,18.26474346,mild thinness
Female,46,181.2779207,88.34462592,26.88377884,over weight
Female,50,145.8014961,73.73869235,34.68737785,obese
Male,25,175.6748623,50.225671,16.27445688,moderate thinness
Male,65,189.5777211,55.17620046,15.35243241,sever thinness
Female,44,171.2547524,97.85276528,33.3647472,severe obese
Male,55,196.4287532,61.45926804,15.92858742,sever thinness
Female,32,163.2702555,75.67036906,28.38649079,over weight
Female,28,142.9150116,51.04983212,24.99416429,normal
Male,31,173.8371398,59.13611176,19.56895481,normal
Male,33,181.4519226,67.45936157,20.48892055,normal
Male,64,176.0367047,76.96970804,24.83781446,normal
Female,57,171.3855917,77.00648718,26.21674054,over weight
Male,28,178.3099235,71.23011126,22.403331,normal
Male,65,180.1431411,70.89403559,21.84611608,normal
Male,25,188.5306267,109.2652883,30.74102852,severe obese
Male,31,176.5366686,64.55617246,20.71418829,normal
Male,65,182.8517548,107.7120807,32.21559452,obese
Male,63,178.068838,67.48627928,21.28333277,normal
Male,19,184.8661805,81.3556326,23.80524688,normal
Female,25,180.0947795,55.79721409,17.20324078,mild thinness
Male,52,173.5257213,64.34609004,21.36950419,normal
Female,62,178.7129564,104.1909176,32.6225409,severe obese
Male,63,185.5474152,73.02033473,21.20967443,normal
Male,47,178.8672894,69.20425733,21.63071927,normal
Male,23,176.2881871,86.79202792,27.92758696,over weight
Female,54,180.2955112,107.6982066,33.13131265,severe obese
Male,27,192.4998087,96.7642347,26.11284925,over weight
Male,59,194.4743358,109.6751182,28.9990331,severe obese
Male,29,194.7822635,106.5257077,28.0773174,over weight
Male,53,177.889715,105.2205632,33.25055845,obese
Male,19,197.5451487,79.37031023,20.33880068,normal
Female,55,176.3936149,103.8882257,33.38878443,severe obese
Female,61,182.5371895,96.39697676,28.93081677,severe obese
Male,25,193.6778484,85.32584452,22.74682005,normal
Female,33,164.8463,73.45112836,27.02962772,over weight
Male,53,194.4467131,73.54368039,19.45109912,normal
Female,23,155.0567244,68.78476056,28.60954951,over weight
Male,62,190.1781186,106.5336435,29.4554517,severe obese
Female,21,174.5133205,105.1058208,34.51195835,severe obese
Male,47,173.3812929,67.65449865,22.50568345,normal
Female,27,156.3050633,77.37266358,31.66951807,obese
Male,39,171.9389094,57.59655011,19.48265481,normal
Male,38,179.2109767,86.92049613,27.06406221,over weight
Male,50,182.0934702,71.98797118,21.71056816,normal
Male,19,194.6537338,78.26662426,20.65623308,normal
Female,64,177.507953,107.2048871,34.02349724,severe obese
Female,65,139.7455867,65.03260294,33.30082052,obese
Male,44,197.264131,87.01152192,22.36044889,normal
Male,31,186.9880215,95.43666133,27.29528699,over weight
Female,24,169.1621742,86.49813575,30.22736085,severe obese
Female,33,168.335901,83.67992878,29.53029641,severe obese
Male,53,178.8428972,73.18219545,22.88031718,normal
Male,35,176.2969895,80.68945258,25.96133233,over weight
Female,53,163.582325,71.61504446,26.76279779,over weight
Female,56,176.1574073,97.20849181,31.32581551,severe obese
Male,30,170.3590972,80.47688573,27.7294019,over weight
Male,58,197.4595931,79.48960944,20.38702651,normal
Female,65,178.3966252,76.27429933,23.96651891,normal
Female,43,145.1107783,71.58392929,33.99508964,obese
Female,25,139.9903942,67.7928076,34.592914,obese
Male,53,188.5865708,88.52116459,24.89003985,normal
Female,61,179.0432216,105.0716781,32.7770528,obese
Male,55,194.3995059,79.35973333,20.99954507,normal
Male,35,183.5900668,55.23325983,16.38710801,moderate thinness
Female,61,165.7635006,73.07381601,26.59401859,over weight
Female,39,169.1815823,65.37808261,22.84157331,normal
Female,32,176.8148617,90.39295499,28.91325939,over weight
Female,56,164.2268137,54.72666736,20.29134657,normal
Male,29,187.7451031,56.52735273,16.03693655,moderate thinness
Male,45,178.9977173,106.9358703,33.37554937,obese
Male,57,189.4221409,72.09915222,20.09410543,normal
Female,42,180.2641495,109.8206648,33.79600305,severe obese
Male,31,187.2315261,61.24117359,17.46970415,mild thinness
Female,28,175.9890253,106.7599913,34.46968843,severe obese
Male,49,197.7124666,66.25250698,16.94861475,moderate thinness
Female,30,179.9644821,104.093685,32.1403633,severe obese
Female,58,178.790359,105.1895206,32.90669628,severe obese
Female,36,181.1752707,109.8036489,33.4517571,severe obese
Female,21,155.2562153,76.08692317,31.56545344,obese
Male,41,183.1302845,52.9015088,15.77421365,sever thinness
Female,39,169.4587186,57.48326582,20.01767334,normal
Male,18,178.6769356,69.94617803,21.90922412,normal
Female,43,156.6614644,69.47915529,28.3093675,over weight
Female,31,152.9912455,72.12246708,30.81324332,obese
Female,43,150.1090958,71.50973916,31.7359261,obese
Female,54,175.2662518,59.47852508,19.36259638,normal
Male,60,188.9347777,109.2985934,30.61898283,obese
Female,65,158.7738041,75.42712769,29.92057046,over weight
Female,35,180.4015692,108.8739495,33.45363822,obese
Male,62,178.0726646,61.36802408,19.35297008,normal
Female,56,171.1217443,51.59229017,17.61872227,mild thinness
Female,27,149.5694117,66.54933818,29.74802719,over weight
Female,31,146.2397022,69.95261841,32.70946097,obese
Female,29,166.8618161,69.73444023,25.04571227,over weight
Male,37,185.7284555,54.80982845,15.88918232,sever thinness
Female,63,164.7480192,89.89613904,33.12078611,severe obese
Male,35,179.5680166,99.90436422,30.9832156,obese
Male,45,190.018607,90.50055637,25.06449674,over weight
Female,52,171.2195625,52.52545265,17.91690693,mild thinness
Male,47,191.063816,74.20508901,20.32716421,normal
Male,51,179.4022938,93.84952298,29.15923236,over weight
Male,53,193.4065511,83.78597413,22.39901715,normal
Male,27,180.0444147,102.3496552,31.57381625,obese
Female,33,165.3564469,86.91807355,31.78833844,obese
Male,34,190.4552492,55.97284037,15.43090695,sever thinness
Male,48,182.9937899,88.1746775,26.33123181,over weight
Male,18,179.4473325,51.01089513,15.84123114,sever thinness
Female,63,173.7904618,86.03598609,28.48578987,severe obese
Male,48,177.9390545,87.9903838,27.79026288,over weight
Male,21,180.8850992,85.82013863,26.22911438,over weight
Male,32,186.6386108,73.66968452,21.14880455,normal
Male,58,188.5500535,65.24726146,18.35308046,mild thinness
Male,44,191.7272764,52.64800005,14.32234307,sever thinness
Female,60,160.14011,64.25432299,25.05544423,over weight
Female,43,149.2134919,77.80559225,34.94577088,obese
Male,26,173.1993603,87.16927522,29.05834446,over weight
Male,41,179.153667,82.10651793,25.58151322,over weight
Male,40,172.6976284,63.01657528,21.12915114,normal
Female,39,171.6297128,61.5200581,20.88487043,normal
Female,38,161.655281,64.87173581,24.82422649,normal
Female,19,142.2132714,52.34015534,25.87943281,over weight
Female,51,165.3763235,76.30464627,27.90000734,over weight
Female,49,167.0858396,78.36230427,28.06906251,over weight
Female,27,181.1873239,105.6534884,32.18312557,severe obese
Male,27,170.1103718,97.09118381,33.55198422,obese
Male,54,180.3894681,69.77850862,21.44368045,normal
Female,34,171.6942885,51.79966907,17.57176104,mild thinness
Female,60,148.8193514,52.16394303,23.55329098,normal
Male,28,184.2157809,105.292268,31.02721662,obese
Male,38,188.9009861,105.0385725,29.4361062,over weight
Female,47,176.3321285,101.8866985,32.76835122,obese
Female,56,176.3905266,59.85581305,19.2378184,normal
Male,37,174.8949124,97.08413733,31.73904999,obese
Male,43,193.7044565,90.5034454,24.12047677,normal
Male,31,193.3163114,64.57849904,17.28028684,mild thinness
Male,37,175.9016818,106.2979019,34.35458517,obese
Female,25,169.1900477,54.48267694,19.03306856,normal
Female,41,168.4387194,97.79766537,34.47026528,obese
Male,65,176.375283,52.17536063,16.77219923,moderate thinness
Male,29,197.8424,99.56404377,25.43687662,over weight
Female,58,169.7966027,51.33301761,17.80486979,mild thinness
Female,21,159.0916747,68.23428228,26.95924472,over weight
Female,20,181.2958275,92.0931512,28.01894095,severe obese
Male,28,193.199464,81.37397019,21.80086227,normal
Female,49,177.289714,52.74249331,16.78006263,moderate thinness
Male,62,186.3219149,56.89952128,16.39006722,moderate thinness
Male,26,184.4299023,105.3959045,30.98568225,obese
Female,42,158.8243087,64.84191726,25.70525406,over weight
Female,48,150.1242218,73.1711704,32.46672358,obese
Male,61,172.2333669,86.13142859,29.03535015,over weight
Male,53,196.7006378,93.33261656,24.12247724,normal
Female,23,173.6945703,54.22183867,17.9722212,mild thinness
Male,38,178.7886683,76.14551347,23.82123868,normal
Male,59,197.9632984,77.64077967,19.81164446,normal
Male,49,192.1107263,103.3314715,27.99815325,over weight
Female,38,159.0292681,88.03023853,34.80789486,obese
Female,31,154.2981411,51.04485697,21.44028743,normal
Female,43,182.3299089,77.09827263,23.19149887,severe obese
Male,20,193.7889578,69.13183929,18.40857019,mild thinness
Female,18,165.2736559,93.5905394,34.2629445,severe obese
Female,45,173.3841136,105.0238384,34.93568651,severe obese
Male,41,189.4005761,105.6346707,29.44719224,severe obese
Male,18,186.3430057,103.7959253,29.89194071,over weight
Male,29,190.926862,57.80843427,15.85831855,sever thinness
Male,63,190.4799921,51.07638191,14.07736583,sever thinness
Female,54,172.7625186,104.2260482,34.92023986,obese
Male,21,183.4605418,73.68219601,21.89158556,normal
Female,24,164.8743259,86.99872425,32.00418839,severe obese
Male,29,183.6622293,75.5197352,22.38828132,normal
Male,61,185.3920847,107.7282715,31.34348737,obese
Male,36,181.4612055,70.84421507,21.51477505,normal
Female,41,174.3845123,85.28865029,28.04628994,over weight
Male,38,179.3245932,78.99682227,24.5657435,normal
Male,55,172.2485474,52.46888622,17.68441546,mild thinness
Male,64,174.418466,69.38466864,22.80754778,normal
Male,19,183.2889217,59.22675039,17.62972234,mild thinness
Male,43,177.6848022,57.60940524,18.24705684,mild thinness
Male,33,180.0987273,68.08093663,20.98960348,normal
Male,32,184.6478063,102.7105372,30.12497506,obese
Male,53,191.4052765,83.23865021,22.7204651,normal
Female,47,179.0154671,74.82844069,23.34993003,normal
Female,30,165.3422819,67.51852568,24.69761956,normal
Female,64,182.0699155,100.5228472,30.32413351,severe obese
Male,31,179.9894239,88.11155163,27.19811935,over weight
Female,56,171.0933398,100.2976331,34.26292821,severe obese
Female,64,163.0089208,62.43213147,23.49553929,normal
Male,56,182.0797796,92.53722776,27.91213435,over weight
Male,23,182.5124206,100.1722248,30.07201086,obese
Male,57,193.5855169,84.62964996,22.58274962,normal
Female,31,164.2892511,84.95250925,31.4744327,obese
Male,43,175.1377773,82.8409331,27.00755781,over weight
Female,57,167.0496909,94.81348026,33.97650754,severe obese
Male,56,192.3693981,73.66825507,19.90711893,normal
Male,27,189.0413977,60.71610285,16.98986972,moderate thinness
Male,22,194.3812808,99.79546663,26.41203927,over weight
Male,33,191.4380536,106.7145846,29.11838193,over weight
Female,45,164.5661311,50.09735751,18.49838868,mild thinness
Male,44,175.5089146,81.17836608,26.35372106,over weight
Male,24,184.3034965,100.7922381,29.67289637,over weight
Male,64,181.3029397,84.36072937,25.66437155,over weight
Male,47,185.0898502,62.7096717,18.30498256,mild thinness
Male,22,187.8550354,62.27988861,17.64827026,mild thinness
Male,35,195.9433949,82.38957165,21.45907453,normal
Female,46,170.4264992,74.70939923,25.72177872,over weight
Female,49,177.6573541,82.74977372,26.21805289,over weight
Female,47,172.8714016,92.52078361,30.95943285,obese
Female,35,154.5817688,73.60083323,30.80109712,obese
Female,28,143.0121536,71.55478657,34.98587963,obese
Male,31,184.746055,75.59450141,22.1482726,normal
Female,35,182.4232897,106.5154516,32.00752157,severe obese
Male,21,195.5537402,97.79554512,25.57330264,over weight
Male,49,183.0896666,109.4438808,32.64854389,obese
Male,62,171.2772076,99.63370779,33.96308599,obese
Male,54,171.6745924,90.59886051,30.74048292,obese
Male,26,191.7867787,80.49978943,21.88554746,normal
Male,59,180.7004932,107.6140751,32.95720715,obese
Male,52,170.197843,63.42183063,21.8942801,normal
Female,65,180.7460612,73.58258377,22.52357633,normal
Female,59,175.2601801,107.1459218,34.88262333,obese
Male,34,176.8396909,86.37844847,27.62141385,over weight
Male,47,181.395636,56.06621063,17.03913466,mild thinness
Female,24,152.8218029,54.78010384,23.45590605,normal
Male,59,192.9360776,81.65632601,21.93627822,normal
Female,41,176.7205469,62.33351701,19.95940258,normal
Male,51,175.142006,84.5735805,27.57109903,over weight
Male,64,185.3941938,82.32973082,23.95324949,normal
